110	1	27
110	2	32
110	3	39
110	4	12
110	5	25
110	6	23
110	7	29
110	8	18
110	9	13
110	10	19
110	11	27
110	12	31
110	13	39
110	14	33
110	15	37
110	16	23
110	17	29
110	18	33
110	19	43
110	20	26
110	21	22
110	22	51
110	23	39
110	24	25
111	1	53
111	2	46
111	3	28
111	4	34
111	5	18
111	6	38
111	7	51
111	8	66
111	9	28
111	10	29
111	11	43
111	12	33
111	13	34
111	14	31
111	15	34
111	16	34
111	17	24
111	18	46
111	19	21
111	20	43
111	21	29
111	22	53
112	1	18
112	2	25
112	3	27
112	4	44
112	5	27
112	6	33
112	7	20
112	8	29
112	9	37
112	10	36
112	11	21
112	12	21
112	13	25
112	14	29
112	15	38
112	16	20
112	17	41
112	18	37
112	19	37
112	20	21
112	21	26
112	22	20
112	23	37
112	24	20
112	25	30
113	1	54
113	2	55
113	3	24
113	4	43
113	5	26
113	6	81
113	7	40
113	8	40
113	9	44
113	10	14
113	11	47
113	12	40
113	13	14
113	14	17
113	15	29
113	16	43
113	17	27
113	18	17
113	19	19
113	20	8
113	21	30
113	22	19
113	23	32
113	24	31
113	25	31
113	26	32
113	27	34
113	28	21
113	29	30
114	1	17
114	2	18
114	3	17
114	4	22
114	5	14
114	6	42
114	7	22
114	8	18
114	9	31
114	10	19
114	11	23
114	12	16
114	13	22
114	14	15
114	15	19
114	16	14
114	17	19
114	18	34
114	19	11
114	20	37
114	21	20
114	22	12
114	23	21
114	24	27
114	25	28
114	26	23
114	27	9
114	28	27
114	29	36
114	30	27
114	31	21
114	32	33
114	33	25
114	34	33
114	35	27
114	36	23
115	1	11
115	2	70
115	3	13
115	4	24
115	5	17
115	6	22
115	7	28
115	8	36
115	9	15
115	10	44
116	1	11
116	2	20
116	3	32
116	4	23
116	5	19
116	6	19
116	7	73
116	8	18
116	9	38
116	10	39
116	11	36
116	12	47
116	13	31
117	1	22
117	2	23
117	3	15
117	4	17
117	5	14
117	6	14
117	7	10
117	8	17
117	9	32
117	10	3
118	1	22
118	2	13
118	3	26
118	4	21
118	5	27
118	6	30
118	7	21
118	8	22
118	9	35
118	10	22
118	11	20
118	12	25
118	13	28
118	14	22
118	15	35
118	16	22
118	17	16
118	18	21
118	19	29
118	20	29
118	21	34
118	22	30
118	23	17
118	24	25
118	25	6
118	26	14
118	27	23
118	28	28
118	29	25
118	30	31
118	31	40
118	32	22
118	33	33
118	34	37
118	35	16
118	36	33
118	37	24
118	38	41
118	39	30
118	40	24
118	41	34
118	42	17
119	1	6
119	2	12
119	3	8
119	4	8
119	5	12
119	6	10
119	7	17
119	8	9
119	9	20
119	10	18
119	11	7
119	12	8
119	13	6
119	14	7
119	15	5
119	16	11
119	17	15
119	18	50
119	19	14
119	20	9
119	21	13
119	22	31
119	23	6
119	24	10
119	25	22
119	26	12
119	27	14
119	28	9
119	29	11
119	30	12
119	31	24
119	32	11
119	33	22
119	34	22
119	35	28
119	36	12
119	37	40
119	38	22
119	39	13
119	40	17
119	41	13
119	42	11
119	43	5
119	44	26
119	45	17
119	46	11
119	47	9
119	48	14
119	49	20
119	50	23
119	51	19
119	52	9
119	53	6
119	54	7
119	55	23
119	56	13
119	57	11
119	58	11
119	59	17
119	60	12
119	61	8
119	62	12
119	63	11
119	64	10
119	65	13
119	66	20
119	67	7
119	68	35
119	69	36
119	70	5
119	71	24
119	72	20
119	73	28
119	74	23
119	75	10
119	76	12
119	77	20
119	78	72
119	79	13
119	80	19
119	81	16
119	82	8
119	83	18
119	84	12
119	85	13
119	86	17
119	87	7
119	88	18
119	89	52
119	90	17
119	91	16
119	92	15
119	93	5
119	94	23
119	95	11
119	96	13
119	97	12
119	98	9
119	99	9
119	100	5
119	101	8
119	102	28
119	103	22
119	104	35
119	105	45
119	106	48
119	107	43
119	108	13
119	109	31
119	110	7
119	111	10
119	112	10
119	113	9
119	114	8
119	115	18
119	116	19
119	117	2
119	118	29
119	119	176
119	120	7
119	121	8
119	122	9
119	123	4
119	124	8
119	125	5
119	126	6
119	127	5
119	128	6
119	129	8
119	130	8
119	131	3
119	132	18
119	133	3
119	134	3
119	135	21
119	136	26
119	137	9
119	138	8
119	139	24
119	140	13
119	141	10
119	142	7
119	143	12
119	144	15
119	145	21
119	146	10
119	147	20
119	148	14
119	149	9
119	150	6
120	1	33
120	2	22
120	3	35
120	4	27
120	5	23
120	6	35
120	7	27
120	8	36
120	9	18
120	10	32
120	11	31
120	12	28
120	13	25
120	14	35
120	15	33
120	16	33
120	17	28
120	18	24
120	19	29
120	20	30
120	21	31
120	22	29
120	23	35
120	24	34
120	25	28
120	26	28
120	27	27
120	28	28
120	29	27
120	30	33
120	31	31
121	1	18
121	2	26
121	3	22
121	4	16
121	5	20
121	6	12
121	7	29
121	8	17
121	9	18
121	10	20
121	11	10
121	12	14
122	1	17
122	2	17
122	3	11
122	4	16
122	5	16
122	6	13
122	7	13
122	8	14
123	1	31
123	2	22
123	3	26
123	4	6
123	5	30
123	6	13
123	7	25
123	8	22
123	9	21
123	10	34
123	11	16
123	12	6
123	13	22
123	14	32
123	15	9
123	16	14
123	17	14
123	18	7
123	19	25
123	20	6
123	21	17
123	22	25
123	23	18
123	24	23
123	25	12
123	26	21
123	27	13
123	28	29
123	29	24
123	30	33
123	31	9
123	32	20
123	33	24
123	34	17
123	35	10
123	36	22
123	37	38
123	38	22
123	39	8
123	40	31
123	41	29
123	42	25
123	43	28
123	44	28
123	45	25
123	46	13
123	47	15
123	48	22
123	49	26
123	50	11
123	51	23
123	52	15
123	53	12
123	54	17
123	55	13
123	56	12
123	57	21
123	58	14
123	59	21
123	60	22
123	61	11
123	62	12
123	63	19
123	64	12
123	65	25
123	66	24
124	1	19
124	2	37
124	3	25
124	4	31
124	5	31
124	6	30
124	7	34
124	8	22
124	9	26
124	10	25
124	11	23
124	12	17
124	13	27
124	14	22
124	15	21
124	16	21
124	17	27
124	18	23
124	19	15
124	20	18
124	21	14
124	22	30
124	23	40
124	24	10
124	25	38
124	26	24
124	27	22
124	28	17
124	29	32
124	30	24
124	31	40
124	32	44
124	33	26
124	34	22
124	35	19
124	36	32
124	37	21
124	38	28
124	39	18
124	40	16
124	41	18
124	42	22
124	43	13
124	44	30
124	45	5
124	46	28
124	47	7
124	48	47
124	49	39
124	50	46
124	51	64
124	52	34
125	1	22
125	2	22
125	3	66
125	4	22
125	5	22
126	1	28
126	2	10
126	3	27
126	4	17
126	5	17
126	6	14
126	7	27
126	8	18
126	9	11
126	10	22
126	11	25
126	12	28
126	13	23
126	14	23
126	15	8
126	16	63
126	17	24
126	18	32
126	19	14
126	20	49
126	21	32
126	22	31
126	23	49
126	24	27
126	25	17
126	26	21
126	27	36
126	28	26
126	29	21
126	30	26
126	31	18
126	32	32
126	33	33
126	34	31
126	35	15
126	36	38
126	37	28
126	38	23
126	39	29
126	40	49
126	41	26
126	42	20
126	43	27
126	44	31
126	45	25
126	46	24
126	47	23
126	48	35
127	1	21
127	2	49
127	3	30
127	4	37
127	5	31
127	6	28
127	7	28
127	8	27
127	9	27
127	10	21
127	11	45
127	12	13
128	1	11
128	2	23
128	3	5
128	4	19
128	5	15
128	6	11
128	7	16
128	8	14
128	9	17
128	10	15
128	11	12
128	12	14
128	13	16
128	14	9
129	1	20
129	2	32
129	3	21
130	1	15
130	2	16
130	3	15
130	4	13
130	5	27
130	6	14
130	7	17
130	8	14
130	9	15
131	1	21
132	1	17
132	2	10
132	3	10
132	4	11
133	1	16
133	2	13
133	3	12
133	4	13
133	5	15
133	6	16
133	7	20
134	1	15
134	2	13
134	3	19
135	1	17
135	2	20
135	3	19
136	1	18
136	2	15
136	3	20
137	1	15
137	2	23
138	1	21
138	2	13
138	3	10
138	4	14
138	5	11
138	6	15
138	7	14
138	8	23
138	9	17
138	10	12
138	11	17
138	12	14
138	13	9
138	14	21
139	1	14
139	2	17
139	3	18
139	4	6
140	1	25
140	2	23
140	3	17
140	4	25
140	5	48
140	6	34
140	7	29
140	8	34
140	9	38
140	10	42
140	11	30
140	12	50
140	13	58
140	14	36
140	15	39
140	16	28
140	17	27
140	18	35
140	19	30
140	20	34
140	21	46
140	22	46
140	23	39
140	24	51
140	25	46
140	26	75
140	27	66
140	28	20
141	1	45
141	2	28
141	3	35
141	4	41
141	5	43
141	6	56
141	7	37
141	8	38
141	9	50
141	10	52
141	11	33
141	12	44
141	13	37
141	14	72
141	15	47
141	16	20
142	1	80
142	2	52
142	3	38
142	4	44
142	5	39
142	6	49
142	7	50
142	8	56
142	9	62
142	10	42
142	11	54
142	12	59
142	13	35
142	14	35
142	15	32
142	16	31
142	17	37
142	18	43
142	19	48
142	20	47
142	21	38
142	22	71
142	23	56
142	24	53
143	1	51
143	2	25
143	3	36
143	4	54
143	5	47
143	6	71
143	7	53
143	8	59
143	9	41
143	10	42
143	11	57
143	12	50
143	13	38
143	14	31
143	15	27
143	16	33
143	17	26
143	18	40
143	19	42
143	20	31
143	21	25
144	1	26
144	2	47
144	3	26
144	4	37
144	5	42
144	6	15
144	7	60
144	8	40
144	9	43
144	10	48
144	11	30
144	12	25
144	13	52
144	14	28
144	15	41
144	16	40
144	17	34
144	18	28
144	19	41
144	20	38
144	21	40
144	22	30
144	23	35
144	24	27
144	25	27
144	26	32
144	27	44
144	28	31
145	1	32
145	2	29
145	3	31
145	4	25
145	5	21
145	6	23
145	7	25
145	8	39
145	9	33
145	10	21
145	11	36
145	12	21
145	13	14
145	14	23
145	15	33
145	16	27
146	1	31
146	2	16
146	3	23
146	4	21
146	5	13
146	6	20
146	7	40
146	8	13
146	9	27
146	10	33
146	11	34
146	12	31
146	13	13
146	14	40
146	15	58
146	16	24
147	1	24
147	2	17
147	3	18
147	4	18
147	5	21
147	6	18
147	7	16
147	8	24
147	9	15
147	10	18
147	11	33
147	12	21
147	13	14
148	1	24
148	2	21
148	3	29
148	4	31
148	5	26
148	6	18
149	1	23
149	2	22
149	3	21
149	4	32
149	5	33
149	6	24
150	1	30
150	2	30
150	3	21
150	4	23
151	1	29
151	2	23
151	3	25
151	4	18
152	1	10
152	2	20
152	3	13
152	4	18
152	5	28
153	1	12
153	2	17
153	3	18
154	1	20
154	2	15
154	3	16
154	4	16
154	5	25
154	6	21
155	1	18
155	2	26
155	3	17
155	4	22
156	1	16
156	2	15
156	3	15
157	1	25
158	1	14
158	2	18
158	3	19
158	4	16
158	5	14
158	6	20
158	7	28
158	8	13
158	9	28
158	10	39
158	11	40
158	12	29
158	13	25
159	1	27
159	2	26
159	3	18
159	4	17
159	5	20
160	1	25
160	2	25
160	3	22
160	4	19
160	5	14
161	1	21
161	2	22
161	3	18
162	1	10
162	2	29
162	3	24
162	4	21
162	5	21
163	1	13
164	1	14
165	1	25
166	1	20
166	2	29
166	3	22
166	4	11
166	5	14
166	6	17
166	7	17
166	8	13
166	9	21
166	10	11
166	11	19
166	12	17
166	13	18
166	14	20
166	15	8
166	16	21
166	17	18
166	18	24
166	19	21
166	20	15
166	21	27
166	22	21
201	0	0
202	0	0
203	0	0
204	0	0
205	1	20
205	2	24
205	3	31
205	4	38
205	5	22
205	6	6
205	7	22
205	8	38
205	9	6
205	10	22
205	11	36
205	12	23
205	13	42
205	14	30
205	15	36
205	16	39
205	17	55
205	18	25
205	19	24
205	20	22
205	21	26
205	22	31
206	1	32
206	2	30
206	3	25
206	4	35
206	5	34
206	6	18
206	7	11
206	8	25
206	9	54
206	10	25
206	11	8
206	12	22
206	13	26
206	14	6
206	15	30
206	16	13
206	17	25
206	18	22
206	19	21
206	20	34
206	21	16
206	22	6
206	23	22
206	24	32
206	25	30
206	26	33
206	27	35
206	28	32
206	29	14
206	30	18
206	31	21
206	32	9
206	33	15
207	1	19
207	2	35
207	3	14
207	4	18
207	5	77
207	6	13
207	7	27
208	1	27
209	1	15
210	1	30
211	1	18
212	1	18
212	2	41
212	3	27
212	4	30
212	5	15
212	6	7
212	7	33
212	8	21
212	9	19
212	10	22
212	11	29
212	12	37
212	13	35
212	14	12
212	15	31
212	16	15
212	17	20
212	18	35
212	19	29
212	20	26
212	21	36
212	22	16
212	23	39
212	24	25
212	25	24
212	26	39
212	27	37
212	28	20
212	29	47
213	1	33
213	2	38
213	3	27
213	4	20
213	5	62
213	6	8
213	7	27
213	8	32
213	9	34
213	10	32
213	11	46
213	12	37
213	13	31
213	14	29
213	15	19
213	16	21
213	17	39
213	18	43
213	19	36
213	20	30
213	21	23
213	22	35
213	23	18
213	24	30
213	25	17
213	26	37
213	27	30
213	28	14
213	29	17
213	30	60
213	31	38
213	32	43
213	33	23
213	34	41
213	35	16
213	36	30
213	37	47
213	38	15
213	39	19
213	40	26
213	41	15
213	42	31
213	43	54
213	44	24
213	45	24
213	46	41
213	47	36
213	48	25
213	49	30
213	50	40
213	51	37
213	52	40
213	53	23
213	54	24
213	55	35
213	56	57
213	57	36
213	58	41
213	59	13
213	60	36
213	61	21
213	62	52
213	63	17
214	1	34
214	2	14
214	3	37
214	4	26
214	5	52
214	6	41
214	7	29
214	8	28
214	9	41
214	10	19
214	11	38
214	12	26
214	13	39
214	14	31
214	15	17
214	16	25
215	1	30
215	2	19
215	3	26
215	4	33
215	5	26
215	6	30
215	7	26
215	8	25
215	9	22
215	10	19
215	11	41
215	12	48
215	13	34
215	14	27
215	15	24
215	16	20
215	17	25
215	18	39
215	19	36
215	20	46
215	21	29
215	22	17
215	23	14
215	24	18
215	25	6
215	26	21
215	27	33
215	28	40
215	29	9
215	30	2
216	1	49
217	1	19
217	2	29
217	3	22
217	4	23
217	5	24
217	6	22
217	7	10
217	8	41
217	9	37
218	1	43
218	2	25
218	3	28
218	4	19
218	5	6
218	6	30
218	7	27
218	8	26
218	9	35
218	10	34
218	11	23
218	12	41
218	13	31
218	14	31
218	15	34
219	1	4
219	2	3
219	3	4
219	4	3
219	5	2
219	6	9
219	7	48
219	8	30
219	9	26
219	10	34
301	0	0
302	1	39
302	2	3
302	3	20
302	4	7
302	5	35
302	6	37
302	7	8
302	8	12
302	9	14
302	10	70
302	11	30
302	12	9
302	13	1
302	14	11
302	15	6
302	16	6
302	17	9
302	18	47
302	19	41
302	20	84
302	21	12
302	22	4
302	23	7
302	24	19
302	25	16
302	26	2
302	27	18
302	28	16
302	29	50
302	30	11
302	31	13
302	32	5
302	33	18
302	34	12
302	35	27
302	36	8
302	37	4
302	38	42
302	39	24
302	40	3
302	41	12
302	42	93
302	43	35
302	44	6
302	45	75
302	46	33
302	47	4
302	48	6
302	49	28
302	50	46
302	51	20
302	52	44
302	53	7
302	54	10
302	55	6
302	56	20
302	57	16
302	58	65
302	59	24
302	60	17
302	61	39
302	62	9
302	63	66
302	64	43
302	65	6
302	66	13
302	67	14
302	68	35
302	69	8
302	70	18
302	71	11
302	72	26
302	73	6
302	74	7
302	75	36
302	76	119
302	77	15
302	78	22
302	79	4
302	80	5
302	81	7
302	82	24
302	83	6
302	84	120
302	85	12
302	86	11
302	87	8
302	88	141
302	89	21
302	90	37
302	91	6
302	92	2
302	93	53
302	94	17
302	95	17
302	96	9
302	97	28
302	98	48
302	99	8
302	100	17
302	101	101
302	102	34
302	103	40
302	104	86
302	105	41
302	106	8
302	107	100
302	108	8
302	109	80
302	110	16
302	111	11
302	112	34
302	113	10
302	114	2
302	115	19
302	116	1
302	117	16
302	118	6
302	119	7
302	120	1
302	121	46
302	122	9
302	123	17
302	124	145
302	125	4
302	126	3
302	127	12
302	128	25
302	129	9
302	130	23
302	131	8
302	132	66
302	133	74
302	134	12
302	135	7
302	136	42
302	137	10
302	138	60
303	1	0
303	2	0
401	1	42
401	2	31
401	3	25
401	4	32
401	5	59
401	6	68
401	7	69
401	8	30
402	1	31
402	2	25
402	3	28
402	4	31
402	5	21
403	1	0
403	2	0
403	3	0
404	1	55
405	1	75
406	1	13
